zipcode,lat,lng,state,city,avg2019,avg2020
19955,39.225855,-75.668556,DE,Kenton,167195.8333,192031.0833
84330,41.92606,-112.163257,UT,Plymouth,226065,246455.75
82329,42.089734,-106.081233,WY,Medicine Bow,78694.16667,79280.16667
17317,39.97071,-76.523188,PA,East Prospect,141177.5,147935
81155,38.288273,-106.074366,CO,Bonanza City,192160.9167,201624.8333
68878,40.982333,-99.517885,NE,Sumner,114301.75,115632.3333
12492,42.184926,-74.335763,NY,Town Of Lexington,293499.4167,296123.5
43037,40.284431,-82.32319,OH,Martinsburg,86102.66667,90776.41667
41751,37.210779,-83.138459,KY,Jeff,160865.6667,148163.3333
50444,43.297226,-93.38363,IA,Hanlontown,111990.3333,112276.9167
23828,36.580854,-77.266933,VA,Branchville,90983.33333,89829.25
51230,43.36033,-96.323632,IA,Alvord,120175,128940.6667
17762,41.284231,-76.700157,PA,Picture Rocks,146785.8333,144908.8333
51345,43.407697,-95.437473,IA,Harris,88009.91667,101408
98827,48.868662,-119.770722,WA,Loomis,229156.25,224534.75
6414,41.572231,-72.552319,CT,East Hampton,251496.6667,259457.4167
16027,40.820154,-80.019183,PA,Connoquenessing Township,118724.6667,135292.8333
82083,41.662191,-106.080578,WY,Rock River,129048.0833,137643.25
25110,38.21843,-81.314979,WV,Cedar Grove,51546.58333,53873.91667
84069,40.389907,-112.520686,UT,Rush Valley,316059.6667,317699.75
38944,33.765008,-90.341539,MS,Minter City,116652.3333,116654.3333
61476,41.099146,-90.83394,IL,Seaton,71269.5,74113.16667
55085,44.669775,-92.963432,MN,Vermillion,248354.8333,259935.8333
59477,47.450159,-111.916558,MT,Fort Shaw,178878,191497.6667
13162,43.185045,-75.714741,NY,Town Of Verona,113983.9167,123225.5
67142,37.452585,-98.11362,KS,Spivey,68504.5,71656.25
56091,43.927424,-93.681297,MN,Waldorf,112543.4167,116008.75
89319,39.296292,-114.976004,NV,Ruth,63924.25,65770.5
55615,47.653486,-90.820619,MN,Tofte,278140.0833,283585.5
37845,36.09337,-84.439501,TN,Petros,41389.33333,43747.08333
15739,40.674249,-79.168735,PA,Ernest,57294.5,58265.66667
72533,35.978455,-92.247016,AR,Fifty-Six,97517.16667,100940
72573,36.076165,-91.797364,AR,Melbourne,116532.0833,117459.9167
17982,40.785932,-76.021309,PA,Tuscarora,45074,44038.5
50609,42.228377,-92.809466,IA,Beaman,131976.1667,134588.1667
58735,47.870209,-101.48127,ND,Douglas,232816.5833,225783.75
64431,40.528193,-94.996257,MO,Clearmont,112016.5833,116814.4167
56550,47.273933,-96.74306,MN,Hendrum,119693.75,121035.4167
15038,40.250809,-79.925568,PA,Union Township,120531.1667,93952.58333
64426,40.52171,-93.859518,MO,Blythedale,74386.66667,76574.25
52595,41.28863,-92.614973,IA,University Park,84720.66667,87061.5
67427,38.498461,-98.399346,KS,Bushton,50079.25,49374.58333
52560,40.854846,-92.249246,IA,Floris,116810.8333,114437.3333
55717,47.068701,-92.387216,MN,Canyon,235492.1667,247246.5833
58031,46.767684,-97.671491,ND,Fingal,47755.91667,46062.08333
87523,36.013638,-105.842711,NM,Chimayo,152151.6667,161115.5833
52542,40.61985,-92.056237,IA,Cantril,94774.08333,93497.41667
55961,43.608402,-92.473757,MN,Ostrander,132957,141434.75
28524,34.790939,-76.468564,NC,Davis,165575,158513.8333
41524,37.417963,-82.231061,KY,Fedscreek,31749.33333,32573.91667
73646,35.829574,-98.609606,OK,Fay,158996.75,162235.9167
77368,30.443806,-94.822546,TX,Rye,166519.25,167234
82925,43.239399,-109.905709,WY,Cora,337846.4167,351548.75
76958,31.595106,-100.799358,TX,Water Valley,138647.9167,137143.25
16228,40.760813,-79.535765,PA,Ford Cliff,72096.08333,76939.25
68928,40.284345,-98.60684,NE,Bladen,84827.41667,82705.58333
56118,43.950579,-95.02918,MN,Bingham Lake,159074.8333,169266.5833
25820,37.515101,-81.162702,WV,Camp Creek,91391.16667,94098.91667
56255,44.397066,-95.419313,MN,Lucan,74152.16667,76701.66667
49674,45.055769,-85.578277,MI,Northport,493636.5833,502922
15348,39.985793,-79.996258,PA,Millsboro,76611.66667,80271.58333
41712,37.363727,-83.127097,KY,Ary,65960.66667,64176.41667
80750,40.414765,-103.604846,CO,Snyder,220776.6667,235205.1667
78116,29.102258,-97.743874,TX,Gillett,306620,315392.5
68357,40.312925,-96.547756,NE,Filley,127773.5833,131629.9167
5820,44.763124,-72.375244,VT,Albany,135633.9167,143298.8333
72430,36.334529,-90.171274,AR,Greenway,41392.33333,46946.25
50242,41.561039,-92.693756,IA,Searsboro,153644.9167,154092.25
32463,30.631413,-85.590275,FL,Chipley,64461,65579.25
74522,34.903596,-95.692957,OK,Alderson,52579.08333,53078.41667
72839,35.629695,-93.244275,AR,Hagarville,89457.75,97984.66667
6467,41.567845,-72.899757,CT,Southington,284348,291224
50576,42.803272,-95.175275,IA,Rembrandt,132001.5833,138968.25
27872,36.192755,-77.253865,NC,Roxobel,48619.66667,46529
84338,41.913948,-111.94064,UT,Trenton,251601.5833,274576.4167
58214,47.924547,-97.499701,ND,Arvilla,161609.9167,144531.5833
43126,39.815503,-83.165765,OH,Harrisburg,139512.6667,158672.9167
97430,44.17484,-123.705193,OR,Deadwood,236269.1667,246183.8333
4497,45.75461,-68.060944,ME,Reed Plantation,90653.5,86400.91667
49626,44.239903,-86.292027,MI,Manistee,91094.58333,95448.41667
29452,32.677951,-80.461468,SC,Round O,97515.16667,99576.41667
62280,37.846636,-89.647988,IL,Rockwood,90325.33333,90299.33333
12766,41.815208,-74.978854,NY,Callicoon,208772.3333,219875.5833
12724,41.837621,-74.958711,NY,Callicoon,226078.5833,237885.5833
77976,28.954115,-97.122655,TX,Victoria,201255.4167,215215.4167
81057,38.12181,-102.879317,CO,McClave,105870.5833,107341.5833
74945,35.599476,-94.809421,OK,Cookson,80260.16667,81686.66667
61772,40.381256,-89.065969,IL,Bloomington,152190.3333,158771.9167
57065,43.904576,-96.615579,SD,Trent,162124.1667,177637.5
45111,39.196499,-84.289827,OH,Camp Dennison,172432.6667,184717.25
50484,43.230771,-93.915585,IA,Woden,53222.66667,54818.08333
60919,40.987875,-88.237518,IL,Cabery,85086.83333,87405.33333
18632,41.45936,-76.377495,PA,Cherry Township,68319.83333,69674.91667
12489,41.750485,-74.358293,NY,Town Of Wawarsing,149610.8333,157501.25
65777,36.525746,-91.997786,MO,Moody,122369.0833,123475.4167
85536,33.120651,-110.015939,AZ,Fort Thomas,158923.9167,172235.6667
2875,41.456486,-71.638865,RI,Richmond,301243.1667,315855
81320,37.720141,-108.735147,CO,Cahone,197185.5,196692.5
49903,46.332624,-88.445286,MI,Crystal Falls,98188.75,91232.41667
84730,38.736308,-112.01938,UT,Glenwood,224475.25,237857.6667
26321,39.046479,-80.674595,WV,Alum Bridge,80911.08333,79540.41667
4766,46.892463,-68.21578,ME,Perham,128053.5,127060.0833
27821,35.322066,-76.874087,NC,Edward,56812.91667,55844.16667
3259,43.875712,-71.395018,NH,Sandwich,278225.4167,288910.75
97839,45.591171,-119.59304,OR,Lexington,205841.5833,211604.8333
58231,48.202239,-97.829398,ND,Fordville,43718.41667,41280.58333
59416,48.037342,-111.492748,MT,Brady,151541.8333,166423.5
78879,29.64447,-99.682471,TX,Rio Frio,235570.8333,241983.4167
74844,34.865518,-96.572386,OK,Francis,62565.41667,66580.75
97484,42.940021,-122.8503,OR,Tiller,323772.5833,318616.8333
51018,42.449661,-95.680771,IA,Cushing,50003.41667,50965.16667
65345,38.537892,-93.126897,MO,Mora,120290.3333,119877
13692,44.288793,-76.026292,NY,Town of Orleans,219120.3333,219782.5833
5681,44.458081,-72.379134,VT,Woodbury,186231.25,193714.25
63438,39.968514,-91.687967,MO,Durham,135110.5833,144546.3333
35112,33.691077,-86.470578,AL,Margaret,39534,43781.5
46376,41.184664,-87.475764,IN,Schneider,116697.9167,125123.75
18079,40.743873,-75.658519,PA,Washington Township,150814.9167,144129.6667
6243,41.84487,-71.805029,CT,Killingly,233901.1667,235727.4167
52584,40.63767,-92.248193,IA,Pulaski,85923.66667,88391.66667
68316,41.024569,-97.6264,NE,Benedict,97108,99413
45650,38.738293,-83.422328,OH,Lynx,71283.83333,72172.16667
59841,46.334211,-114.222998,MT,Pinesdale,391020.6667,426120
62289,38.596906,-89.751472,IL,Summerfield,65637.5,72526.75
82050,41.446986,-104.266331,WY,Albin,265957,289305.8333
49628,44.615416,-86.244403,MI,Elberta,132560.75,137323.5833
21647,38.812385,-76.283079,MD,McDaniel,297411,300692.5833
41547,37.536055,-82.090741,KY,Majestic,43734.33333,44690.16667
72522,35.810886,-91.470428,AR,Charlotte,105655.1667,112294.6667
68344,40.566742,-96.399847,NE,Douglas,142788.8333,148069.5833
67842,37.561138,-99.769712,KS,Ford,73125.41667,76919.33333
51545,41.8446,-96.030365,IA,Little Sioux,47678.75,45848.08333
58021,46.736143,-97.082125,ND,Davenport,217013.75,218929.6667
85609,32.069297,-110.096907,AZ,Dragoon,109859.5833,121231.5833
35469,32.973874,-87.781565,AL,Knoxville,142808.0833,157910.4167
24920,38.580079,-79.704212,WV,Bartow,62542.83333,61572.83333
47925,40.878281,-86.748403,IN,Monticello,65349.33333,70096.08333
73531,34.194637,-98.536922,OK,Devol,114121.6667,120392.0833
14783,42.082144,-78.887354,NY,Coldspring,52561.25,53717
99140,48.111429,-118.646173,WA,Keller,173653.5833,176054.4167
15711,41.018425,-78.95562,PA,Mccalmont Township,55463.41667,55610.83333
83870,47.125874,-116.831523,ID,Tensed,122884.5,125719.0833
45372,40.016003,-83.842304,OH,Tremont City,84076,76484.08333
66738,38.013735,-94.723389,KS,Fulton,71331.33333,69921.75
25261,38.821662,-81.080487,WV,Millstone,73337.66667,69404.66667
27873,35.653592,-77.775232,NC,Saratoga,75952.66667,80130
88042,32.812478,-107.578383,NM,Hillsboro,147064.0833,149994.75
16212,40.754359,-79.583923,PA,Cadogan Township,54063.08333,56739.75
19545,40.341513,-75.624078,PA,Colebrookdale Township,165207.3333,174148.9167
22719,38.534889,-78.281252,VA,Etlan,249410.9167,256286.9167
50274,41.383348,-94.860975,IA,Wiota,117730.5833,114748
45746,39.607107,-81.458824,OH,Macksburg,45543,47796.16667
74358,36.917847,-94.880601,OK,Miami,32108.16667,33299.41667
50420,42.804156,-93.460421,IA,Alexander,86675.75,89707.33333
12459,42.240382,-74.678893,NY,Middletown,250112.3333,259240
55982,43.815765,-92.88473,MN,Waltham,177729.0833,197595.3333
58330,48.449502,-98.459621,ND,Edmore,64245.91667,59267.41667
81241,38.622863,-106.508427,CO,Pitkin,273248.25,280362.9167
62419,38.610736,-87.989672,IL,Calhoun,101695.25,95010.41667
93645,37.182359,-119.64145,CA,O Neals,339821.8333,360154.4167
21156,39.437208,-76.396486,MD,Kingsville,380000.25,385547.1667
89412,41.102934,-119.695361,NV,Gerlach,215219.8333,226172.25
36754,32.154061,-87.700902,AL,Magnolia,65273.66667,67352
98819,48.615477,-119.821054,WA,Omak,171999.5,172911.6667
5362,42.93522,-72.659896,VT,Newfane,235369.8333,251343.4167
45854,40.757571,-83.952126,OH,Lafayette,84277.58333,95065.5
16620,40.840687,-78.351837,PA,Brisbin,83913.75,90365.41667
24880,37.65141,-81.530693,WV,Pineville,71557.33333,70628.41667
83637,44.109504,-115.249568,ID,Lowman,170859.8333,182801.8333
25142,38.153554,-81.729882,WV,Alum Creek,19247.33333,19012.5
17925,40.754944,-76.0727,PA,Mary D,73567,72062.41667
56590,46.050399,-96.153316,MN,Wendell,107343.9167,110140.25
40170,37.963833,-86.509001,KY,Payneville,86692.75,86040.5
22640,38.811028,-78.14057,VA,Huntly,407525.25,420784.6667
56174,44.016336,-95.305092,MN,Storden,63909.58333,65816.33333
89414,41.04458,-117.181049,NV,Golconda,108667.9167,108932.25
26074,40.159897,-80.595416,WV,West Liberty,74874.75,79653.33333
64647,40.031136,-93.984725,MO,Jameson,99718.58333,100886.75
19733,39.555826,-75.651088,DE,New Castle,187303.5833,194828.0833
61050,42.440288,-89.734143,IL,Mc Connell,58397.33333,60995.83333
17768,41.558836,-76.755985,PA,Fox Township,132478.1667,147884.3333
50232,41.556725,-92.96972,IA,Reasnor,115339.4167,118596.5833
80735,39.709824,-102.273164,CO,Idalia,227272.75,238510.0833
59024,46.278426,-107.807114,MT,Custer,244100.9167,256380.25
81331,37.445868,-108.907291,CO,Pleasant View,281092.5,282465.5
12841,43.606007,-73.533013,NY,Dresden,450501.5833,462847.25
12823,43.179961,-73.409117,NY,Town of Greenwich,209646.1667,214774.1667
25169,38.175825,-81.78984,WV,Alum Creek,46390.5,48017.66667
67581,37.977536,-98.408746,KS,Sylvia,58921.91667,59809.33333
50148,42.181305,-92.992825,IA,Liscomb,77204.08333,78652.16667
68774,42.812222,-97.274892,NE,Saint Helena,166638.5,168587.75
47453,38.94163,-86.775709,IN,Springville,109370.1667,108268.4167
57779,44.563773,-103.755322,SD,Spearfish,167999.75,173314.8333
50457,42.916337,-93.493608,IA,Meservey,55953.66667,58032.91667
43565,41.419971,-83.740107,OH,Bowling Green,118185.9167,127310.5
15489,39.966381,-79.696055,PA,North Union Township,35474.25,35075.83333
95443,39.054011,-122.751253,CA,Lucerne,215078.75,221251
75481,33.320015,-95.373479,TX,Sulphur Bluff,152257.8333,151334.6667
17219,40.249798,-77.683214,PA,Fannett Township,165791.75,166086.4167
31304,31.510772,-81.354554,GA,Darien,95838.5,91700
56760,48.24357,-96.453251,MN,Viking,125284.5833,129064.5833
52624,40.736419,-91.337723,IA,Fort Madison,99067,101097.5
56641,47.222364,-94.252758,MN,Federal Dam,143676.1667,151974.5833
72414,35.824609,-90.374049,AR,Black Oak,97698.08333,97441.91667
77470,29.537157,-96.546208,TX,Columbus,82611.08333,88241.83333
56684,47.855617,-95.698912,MN,Trail,144908.3333,164379.25
24607,37.293533,-82.262524,VA,Grundy,93160.33333,98807.91667
80101,39.36503,-104.01917,CO,Agate,348619.8333,363919.5
58572,46.855479,-100.341459,ND,Sterling,194833.6667,218698.9167
25264,38.859864,-81.893884,WV,Cottageville,92020.25,92544
92066,33.219365,-116.535247,CA,Ranchita,309207.75,318520.5833
79078,35.720483,-101.580709,TX,Sanford,59308.91667,59973.5
56681,47.613603,-94.238708,MN,Squaw Lake,150529.3333,151641.9167
37396,35.005799,-85.499729,TN,Whiteside,62530.66667,65455.33333
64161,39.158585,-94.450909,MO,Birmingham,136792.1667,138980.1667
96015,41.487278,-120.912416,CA,Canby,139439.75,134116
95601,38.426699,-120.825717,CA,Amador City,369723.1667,380948.8333
94516,37.833901,-122.165034,CA,Canyon,945386.25,994825.8333
5653,44.714895,-72.47274,VT,Eden,153552.9167,162117
51431,42.344843,-95.351693,IA,Arthur,43880.66667,45263.66667
81431,38.110654,-108.570085,CO,Redvale,237647.5833,234428.4167
72429,35.506079,-90.928396,AR,Fisher,58431.16667,67143.91667
15617,40.268182,-79.655373,PA,Arona,86480.66667,83114.5
40865,36.920061,-83.211161,KY,Baxter,50722.16667,53045.41667
64847,36.593982,-94.440999,MO,Lanagan,68973.25,67460.58333
54844,46.804784,-91.233188,WI,Herbster,171809,176856
16860,40.937991,-78.179764,PA,Morris Township,109968.8333,108276.8333
15007,40.652282,-79.931688,PA,Richland Township,208395.8333,218098.0833
82712,44.45326,-104.121622,WY,Aladdin,364978.5833,384268.5
26271,39.034698,-79.558784,WV,Hendricks,85116.58333,86463.5
57024,43.988522,-96.679218,SD,Egan,103624.0833,100918.1667
62927,37.934662,-89.242307,IL,Elkville,43236.75,39273.75
30623,33.726758,-83.541819,GA,Madison,171370.8333,179238.1667
50223,42.173715,-94.03783,IA,Pilot Mound,80235.66667,82077.83333
60946,40.916505,-88.202897,IL,Kempton,56190.25,56512.58333
61340,41.26125,-89.250157,IL,Granville,66537.25,65004.25
62444,39.276544,-88.7393,IL,Mode,147504.1667,141610.1667
72392,34.965598,-91.100606,AR,Wheatley,45187.16667,48632.83333
76882,31.816904,-99.702274,TX,Talpa,121676.3333,125332.9167
84739,38.629228,-112.206129,UT,Joseph,184443.6667,179219
61735,40.200639,-88.814798,IL,De Witt,117944.25,119226.25
62050,39.440017,-90.54472,IL,Hillview,90771.5,90928.66667
16849,40.961123,-78.115673,PA,Cooper Township,119639.8333,124442.0833
16333,41.70521,-78.928483,PA,Hamilton Township,44150.75,47337.91667
59755,45.325321,-111.913739,MT,Virginia City,282023.25,297697.75
80722,40.506613,-103.271661,CO,Atwood,213273.4167,211371.3333
96086,41.92416,-123.260782,CA,Seiad Valley,195306.0833,195052.25
12420,41.672466,-74.371559,NY,Cragsmoor,252453.6667,265367
87531,36.246711,-105.839533,NM,Dixon,206476.5,217513.5833
41132,38.272196,-82.812826,KY,Denton,58950.58333,59949.91667
83425,43.912196,-112.242431,ID,Hamer,200606.5,215492.75
52630,40.798743,-91.711455,IA,Hillsboro,81533,83927.16667
50546,42.83769,-94.702202,IA,Havelock,79327.33333,79759.58333
24432,38.14806,-79.443355,VA,Deerfield,153832.1667,152856.0833
59926,48.351854,-113.995044,MT,Martin City,303379.6667,316589.25
47388,40.004482,-85.443439,IN,Sulphur Springs,78583.66667,83829.25
48630,44.324794,-84.772497,MI,Houghton Lake Heights,90088.91667,94319.75
61845,40.373621,-88.396814,IL,Foosland,121780.4167,126765.8333
62556,39.474974,-89.375213,IL,Palmer,81262.08333,82379.5
95637,38.834145,-122.236936,CA,Guinda,464061.25,475770.5
61411,40.400982,-90.502128,IL,Adair,64096.16667,67045
13115,43.398646,-76.478779,NY,Town of Minetto,106191.75,110311.9167
52313,42.257377,-92.096977,IA,Mount Auburn,114048.9167,119412.4167
64657,40.127046,-94.227602,MO,McFall,84435.33333,90456.5
59739,44.632621,-112.184888,MT,Lima,146202.9167,153381.3333
77326,30.504882,-94.817018,TX,Shepherd,100662,102788.4167
39736,33.431914,-88.652317,MS,Columbus,86874.66667,86277.66667
68634,41.389898,-97.493069,NE,Duncan,123380.0833,133644
52158,43.043969,-91.182403,IA,Marquette,95085.33333,95807
52727,41.954788,-90.32594,IA,Bryant,239371.3333,238535.6667
50571,42.630964,-94.578693,IA,Palmer,73821.33333,77180.08333
27956,36.401576,-76.000725,NC,Maple,246885.9167,254718.5
73739,36.514327,-98.143749,OK,Goltry,98765.58333,102702.25
16422,41.667548,-80.310188,PA,Harmonsburg,78266.5,83602.83333
62091,39.056246,-89.610567,IL,Walshville,69109.25,74441.91667
59856,47.312876,-114.747243,MT,Plains,119281.25,126034.5
97874,44.777573,-119.867594,OR,Spray,250441.5,261865.8333
17371,39.902704,-76.78796,PA,New Salem,157882.6667,165577.5
68320,40.487145,-95.939002,NE,Brock,71918.08333,69776.91667
78607,30.821753,-98.477388,TX,Bluffton,244593.75,262442.0833
63140,38.738381,-90.323063,MO,Kinloch,38277.66667,40240.66667
26680,38.093333,-80.872973,WV,Mount Lookout,86801.66667,82318.75
20130,39.039434,-77.943893,VA,Bluemont,420978.3333,438901.9167
99568,60.208902,-151.404202,AK,Clam Gulch,181696.5,198015.3333
18845,41.787369,-76.182163,PA,Stevens Township,150176.3333,153943.1667
56715,47.808974,-95.941278,MN,Brooks,144762.5,148406.25
13153,42.996557,-76.453627,NY,Town of Skaneateles,134712.0833,154907.5
43468,41.597867,-83.341493,OH,Curtice,114319.75,117612.9167
96054,41.238956,-121.03925,CA,Lookout,159854.9167,159960.6667
64682,39.549487,-93.495161,MO,Tina,121190,120162.5
14742,42.120123,-79.306839,NY,Ellery,122388.9167,132570
64667,40.385743,-93.331269,MO,Newtown,34869.75,34821.75
54657,43.188044,-90.895886,WI,Steuben,90954.41667,97229.66667
45041,39.210428,-84.70226,OH,Cleves,97371.25,112031.3333
15546,40.136624,-79.047988,PA,Jenner Township,63499.16667,65095.08333
56155,43.77245,-95.944787,MN,Lismore,70059.16667,70700.5
26587,39.517883,-80.292761,WV,Mannington,51317.83333,54906.83333
55716,47.320392,-93.271458,MN,Calumet,57934.33333,56682.91667
57067,43.045592,-97.469006,SD,Utica,145553.0833,150653.3333
10932,41.48216,-74.464285,NY,Wallkill,214131.5,223291.4167
23119,37.448174,-76.277178,VA,Moon,297097.25,304434.0833
44671,40.646033,-81.365669,OH,East Sparta,120500.8333,114189.75
28735,35.475901,-82.35048,NC,Gerton,196783.1667,210547.5833
67106,37.467123,-97.757279,KS,Milton,148128.6667,150286.1667
15731,40.503767,-79.17641,PA,Center Township,61419.83333,60697.08333
77415,28.933093,-95.734948,TX,Sweeny,153456.8333,148408.9167
98616,46.253943,-122.180716,WA,Cougar,265571.25,279918.3333
59735,45.616492,-111.963356,MT,Three Forks,335487.1667,337707.9167
16732,41.857255,-78.617264,PA,Keating Township,71797.58333,71910.33333
68033,41.124967,-96.511022,NE,Ithaca,179165.25,188703.25
96117,40.533462,-120.235356,CA,Litchfield,212997.3333,216306.6667
72462,36.389116,-90.759335,AR,Biggers,30720.75,29344.75
39885,31.717425,-84.351063,GA,Sasser,55419.33333,62895.91667
19732,39.783897,-75.570042,DE,Rockland,529965.0833,543953.9167
41832,37.148686,-82.959284,KY,Letcher,44537.66667,45190.66667
78012,28.764536,-98.48596,TX,Pleasanton,83807.91667,87771
78883,29.678299,-99.316603,TX,Tarpley,231611.25,256349.0833
59489,47.624666,-109.230405,MT,Winifred,224946.75,228159.75
83866,47.155053,-116.424772,ID,Fernwood,194079.75,200535.6667
64857,37.245854,-94.438585,MO,Purcell,104888.6667,131381.25
45349,39.988479,-83.941593,OH,North Hampton,108182.9167,107663.25
16727,41.981005,-78.53004,PA,Foster Township,87258.25,88718.75
12427,42.134238,-74.136736,NY,Town of Hunter,224106,229044.1667
28520,34.99421,-76.323307,NC,Cedar Island,176819.5,173836.5
14592,42.872237,-77.895893,NY,Town Of York,119271.1667,128299
19736,39.802479,-75.675916,DE,Hockessin,379427.8333,371406.5
53088,44.070499,-88.300913,WI,Chilton,148411.0833,145815.5833
50837,41.219823,-94.691439,IA,Bridgewater,73581.66667,73578.25
59728,46.508912,-112.434837,MT,Elliston,227536,257460.1667
62478,39.179972,-87.743616,IL,West York,101690.6667,104115.9167
80818,39.385913,-103.480409,CO,Genoa,122563.4167,140740.4167
12452,42.252385,-74.364938,NY,Town Of Lexington,215050.5,210394.8333
47351,39.906726,-85.524555,IN,Shirley,70133.83333,72001.83333
72672,36.287894,-92.844305,AR,Pyatt,75876.91667,80569.33333
49962,46.839281,-88.131113,MI,Skanee,148002.0833,153828.4167
71965,34.670485,-93.746571,AR,Pencil Bluff,94599.16667,100497.5833
49825,46.346884,-86.994898,MI,Chatham,69242.33333,73838.66667
25864,37.876046,-81.036063,WV,Meadow Bridge,53561.5,50177.83333
5748,43.905325,-72.918146,VT,Hancock,130888.0833,145108.75
72478,36.447875,-91.058981,AR,Warm Springs,112415.1667,115600.6667
46111,39.538824,-86.369536,IN,Mooresville,124693.4167,129931.5833
78588,26.737863,-98.397207,TX,Santa Elena,51171.66667,55077.33333
5837,44.663809,-71.805296,VT,East Haven,111458.0833,116833.0833
85328,33.252625,-114.620354,AZ,Cibola,136116.5833,138646.75
59928,48.776729,-114.46196,MT,Polebridge,323816.9167,318050.4167
89039,35.287951,-114.879825,NV,Cal Nev Ari,178981.4167,195441.1667
99371,46.800013,-118.311494,WA,Washtucna,75543.58333,80502.08333
15313,40.06796,-80.023705,PA,Beallsville,117655.6667,117427.9167
15450,40.001137,-79.974194,PA,Luzerne Township,55321.33333,43379.75
12132,42.470521,-73.630031,NY,Town of Chatham,286493.0833,300460.25
88348,33.39617,-105.35839,NM,San Patricio,190053.3333,207317.6667
16835,40.90743,-77.877404,PA,Unionville,149764.75,157182.1667
76566,31.55244,-98.048509,TX,Purmela,289399.1667,296236.25
12454,42.28697,-74.149542,NY,Town of Windham,276220.3333,280141.3333
20686,38.178004,-76.429574,MD,Lexington Park,367303.1667,378065.5833
14475,42.937819,-77.498297,NY,Town Of West Bloomfield,282963.1667,286454.5833
51366,42.960703,-95.002954,IA,Webb,74042.91667,81834.08333
61344,41.411154,-89.839694,IL,Mineral,57586.08333,57600.58333
73058,35.815567,-97.220104,OK,Meridian,146990.25,153617.3333
60973,40.541685,-87.663146,IL,Wellington,35307.33333,38804.75
52030,42.153216,-90.591931,IA,Andrew,101639.5,102994.3333
43437,41.253686,-83.602309,OH,Cygnet,71656.08333,77212.75
65083,38.140896,-92.446459,MO,Ulman,123495.8333,128805.0833
56033,43.56506,-93.938149,MN,Frost,57857.75,60510.91667
47525,38.032359,-86.559701,IN,Derby,135464.5833,138740
83232,42.138463,-111.971088,ID,Dayton,271319.8333,286869
58733,48.175009,-101.587881,ND,Des Lacs,254811.1667,258752.25
52534,41.271952,-92.68193,IA,Beacon,74423,75096.83333
58061,46.278946,-96.902058,ND,Mooreton,134903.1667,135392
17029,40.558017,-77.616997,PA,Granville Township,87202,90819.5
97621,42.469228,-121.293655,OR,Beatty,163242.1667,168063.8333
51541,41.139051,-95.415922,IA,Henderson,118217.5,118945.4167
25060,37.94454,-81.427325,WV,Dorothy,31950.33333,33400.5
47576,38.176996,-86.617343,IN,Saint Croix,143084.25,148879.6667
12725,41.983183,-74.570105,NY,Denning,199574.5833,214440.9167
58466,46.623799,-98.368908,ND,Marion,185417.6667,196018.0833
52555,40.644326,-92.816175,IA,Exline,94573.25,96258.91667
41566,37.403386,-82.201444,KY,Steele,41126.41667,42964.58333
77855,31.133325,-96.136815,TX,Normangee,146821.8333,152600.25
16263,40.801717,-79.336609,PA,Cowanshannock Township,57768.33333,60350.83333
57722,43.456289,-102.921098,SD,Buffalo Gap,129363.4167,128919.75
56627,48.256133,-94.070721,MN,Big Falls,43992.66667,46468
68981,40.278734,-98.896151,NE,Upland,288206.6667,284551.4167
20606,38.263046,-76.737309,MD,Abell,315646.3333,325885.5833
63874,36.543071,-89.822641,MO,Risco,59662.5,56273.08333
64476,40.452969,-94.83059,MO,Pickering,113174.75,117394.6667
16882,40.912451,-77.323471,PA,Haines Township,207270.1667,203568.75
4231,44.263059,-70.875479,ME,Stoneham,171404.3333,183111.9167
84756,37.574205,-113.56912,UT,Beryl,181827.1667,198502.4167
12976,44.503733,-74.230251,NY,Brighton,276326.5833,291584
56117,43.523116,-95.687376,MN,Bigelow,85031.91667,84277.83333
84038,41.922699,-111.306214,UT,Garden City,441396,473842
57461,45.15687,-98.432019,SD,Mellette,93177.66667,100312.0833
79061,35.524915,-100.442492,TX,Mobeetie,86828.33333,99819.66667
52583,40.793886,-93.148924,IA,Promise City,103926,112485.75
51365,43.305173,-94.732527,IA,Wallingford,77350.83333,75981.16667
62077,39.031034,-89.52248,IL,Panama,30234.25,31043.16667
25431,39.483762,-78.574312,WV,Levels,117199.5,120112.5
56161,43.707031,-95.324827,MN,Okabena,112950.75,114274.4167
96046,40.588772,-123.434201,CA,Hyampom,304803.0833,304724.1667
83632,44.54001,-116.412891,ID,Indian Valley,361611.4167,358757.75
72123,35.258759,-91.235387,AR,Patterson,17455.91667,18719.91667
65001,38.29023,-92.010272,MO,Argyle,140865.4167,144776.3333
98526,47.454192,-123.990751,WA,Amanda Park,180986.4167,223937.3333
87027,36.126267,-106.947982,NM,La Jara,180119.9167,183868.0833
95639,38.38903,-121.500428,CA,Clarksburg,276497.9167,308568.6667
71969,34.669242,-93.62921,AR,Sims,76842.08333,77162.75
84306,41.784766,-112.053817,UT,Deweyville,344863.4167,361068.1667
53192,42.50259,-88.184228,WI,Salem,178167.4167,185569.4167
53505,42.661074,-88.820897,WI,Bradford,206072.75,210829.6667
25932,37.752007,-81.299566,WV,Lester,81595.25,80540.25
25005,38.583444,-81.256426,WV,Amma,97777.08333,102965.75
38226,36.484448,-88.701518,TN,Dukedom,91777.58333,96705.41667
82643,43.441014,-106.252286,WY,Midwest,43762.66667,53798.25
